7.628350	10.705200	17.710600	9.583880	35.117000	20.185600	36.736600	35.284300	91.484700	64.685800	15.806100	4.641700	6.737120	23.989000	33.472500	134.961000	148.145000	186.927000	116.738000	230.156000	47.415500	63.540600	17.523000	64.942000	58.673400	60.749700	19.022600	6.813700	6.545250	5.157200	12.524800	25.706400	81.109500	90.951400	75.200500	56.119600	56.697500	49.484600	58.301500	38.281700	45.732700	12.079400	1.214870	1.274310	1.304570	1.804510	8.570080	29.195500	21.510400	20.665600	53.767100	9.002470	17.733900	19.092200	10.260600	29.129400	24.185900	10.432000	15.036200	4.585610	9.771150	2.740330	0.343798	0.226192	0.144140	0.464701	1.974040	1.879320	1.255440	1.815830	1.049630	1.106110	0.365325	1.310230	4.183510	6.740710	30.289900	59.213300	149.001000	304.048000	265.359000	437.199000	1990.800000	561.037000	844.767000	1351.850000	520.760000	491.514000	202.759000	167.012000	83.901200	70.512300	64.060400	116.772000	77.969700	81.583600	71.249700	41.871400	65.260500	34.039600	22.122600	6.238640	8.850900	12.808900	4.585160	4.682330	12.913600	15.207800	12.918100	18.890700	14.757500	19.585800	12.055000	26.147100	75.356200	96.502300	34.975000	60.011000	164.584000	113.354000	38.912000	31.565800	23.626700	11.718500	18.336700	10.596400	3.353110	1.749530	2.599890	0.452804	0.537518	0.786501	0.552619	1.607780	0.829729	0.636525	1.129710	6.498740	15.268100	72.937700	86.591800	154.453000	328.725000	241.367000	783.685000	190.580000	60.061900	53.610300	6.503020	4.450210	0.774109	1.282080	4.663460	2.495120	4.338360	1.532920	1.156640	0.538960	0.469611	0.923509	0.316846	0.521557	0.884016	2.096060	2.369880	1.392510	3.629850	4.276140	5.193790	8.560130	7.881100	3.283410	6.368270	2.339210	13.454400	11.147600	9.809710	23.175800	16.460500	14.784600	15.869900	18.840900	12.366400	25.501200	1.319330	0.598780	0.217918	0.729611	0.198014	0.259057	0.206047	0.201270	0.412390	0.568623	0.666692	0.777163	2.028960	1.067390	0.244558	0.297405	0.204772	0.127238	1.771980	0.955139	1.744660	3.311210	7.232520	5.669490	11.887500	5.435130	9.966800	3.885800	5.254560	2.044590	0.405076	0.737702	0.147824	0.397528	1.297450	1.216940
4.038850	1.981320	5.217320	11.082400	11.558500	4.557800	16.203400	23.194700	40.630500	53.315800	86.005600	7.182940	18.050200	53.191400	54.665200	79.566100	75.360000	84.073100	28.113400	94.753300	50.442700	46.042300	57.166700	17.121600	25.793200	157.459000	20.376100	7.492720	40.062100	11.107600	8.304770	12.565500	48.842300	47.122800	110.481000	37.755200	31.121600	37.337000	30.222400	81.945100	65.363600	6.968110	4.694820	7.268940	7.167970	16.664600	13.996400	5.239360	17.173800	7.889240	25.488300	16.976700	14.817600	20.529200	19.454100	50.046100	16.512800	10.375100	15.356100	16.629500	4.165740	4.741400	0.322116	0.095250	0.289159	0.669651	1.582930	2.505910	1.581500	2.911110	1.056010	0.684734	0.448273	0.695723	1.742890	5.039910	41.641800	122.892000	362.269000	332.769000	761.261000	752.508000	724.363000	363.063000	645.392000	564.120000	426.950000	187.186000	293.750000	99.325600	77.180000	55.275800	24.090900	87.455100	85.496000	144.203000	120.590000	107.273000	29.384700	13.485900	26.658800	18.679500	14.428100	8.753620	15.801900	6.272900	14.283700	15.230700	17.289700	30.415100	22.506100	42.884500	29.219100	150.533000	45.661300	47.940400	42.026600	46.296000	73.312300	84.540800	30.708900	30.113600	33.720200	8.684880	15.350300	18.047700	2.816180	2.733160	2.490250	0.654530	0.453771	0.295791	0.708549	0.564243	0.756852	0.372022	1.792270	5.229460	11.793500	93.456100	70.715200	56.098700	109.133000	156.371000	121.125000	57.061300	28.274300	23.736900	5.060810	4.344250	4.299460	13.423800	12.191000	1.935910	3.913810	2.949070	1.680550	0.846459	1.282240	2.786450	1.164280	0.867801	0.796099	2.323350	2.694990	1.761530	2.030110	2.394680	1.105890	1.956270	4.484040	8.649530	7.815310	7.977810	10.868700	8.987320	7.037700	5.391210	12.859700	8.722480	7.454270	10.125500	5.125660	4.911770	2.281800	0.440979	0.668093	0.837820	0.272119	0.235485	0.272103	0.584992	0.475946	1.277700	1.570160	0.593498	1.010000	0.378902	0.270078	0.191874	0.227246	0.493443	0.670149	0.555215	4.784320	2.364800	6.705170	2.768560	1.756290	3.504900	1.256010	1.871560	1.214680	0.851515	2.608470	1.663890	1.890050	1.646950	2.172120	7.751170
6.601160	2.891360	6.195820	15.321600	10.627300	7.154870	7.993470	21.800800	15.006500	16.836000	29.092000	18.101800	32.846900	31.835500	105.306000	71.576500	89.654300	45.074100	57.414600	77.357800	81.270300	85.299700	92.608700	42.933600	56.721100	76.335000	53.120400	20.795700	29.053900	14.924200	52.508700	16.769200	59.789600	76.867200	66.592300	82.496000	111.031000	19.818800	37.137600	73.441400	45.233200	13.640100	15.145700	13.364200	16.295100	34.427000	27.359300	14.956600	15.166200	30.598800	32.110600	20.028800	21.569400	66.168000	38.003400	52.297500	74.615500	27.201300	28.838000	9.005420	17.087100	7.587070	0.711421	0.916429	0.921229	0.353069	0.552440	0.511841	1.353230	2.314220	0.854743	1.162450	0.420991	0.316863	4.243200	12.744800	57.202200	38.023300	150.822000	192.948000	594.396000	718.630000	230.552000	315.309000	652.939000	274.255000	314.636000	82.031300	61.258300	66.724600	96.133700	55.047600	106.916000	110.460000	69.964100	51.692000	110.760000	30.899900	13.936500	7.426140	13.206900	9.468890	4.825100	10.950200	6.938760	14.360500	15.701800	15.504900	6.623080	9.818440	17.117500	13.192100	63.099600	72.554100	149.582000	82.742300	30.050300	155.248000	362.728000	92.836600	194.586000	37.894600	10.571100	7.228880	9.104270	11.942800	3.573350	4.239540	1.380100	0.760184	0.548255	0.378503	1.143790	0.645628	0.343577	0.391263	0.686336	6.367400	21.631600	21.863500	178.874000	29.589700	34.963300	60.147400	67.004200	34.113400	12.983700	10.125000	7.517440	3.771730	3.910900	10.951500	8.115860	4.140890	4.727320	6.013230	4.155840	3.437330	1.798730	0.685339	2.810810	2.421800	3.056440	4.929920	5.129160	1.636400	1.990320	4.593850	1.362830	3.160620	10.188300	10.037800	7.615590	4.749420	11.868800	8.827270	12.033700	5.783720	7.713530	7.296500	5.755120	12.431300	10.565700	6.121980	2.698660	1.314740	0.890896	0.560739	0.234543	0.250033	0.723092	0.323870	0.339129	0.939139	0.441385	0.598780	0.323031	1.392570	0.913154	0.440754	0.188824	0.638590	0.481087	0.684416	1.395550	1.184650	4.665520	4.066740	1.509280	1.874480	1.400570	3.023920	1.034180	0.393236	2.802410	1.540600	3.260450	3.277340	4.070370	9.699710
3.773800	2.858250	10.591800	29.470500	18.317300	8.299410	6.148960	25.034800	44.545300	40.608300	54.441600	41.380600	61.288300	32.440400	50.940400	41.705700	26.800600	11.724200	40.564300	34.491000	124.308000	131.251000	119.855000	30.808900	132.361000	104.298000	137.945000	56.920700	57.270900	55.954800	47.853000	46.128800	25.557700	27.083800	22.308300	44.747700	104.928000	32.434700	20.776200	68.445000	94.243800	23.113300	37.884800	32.627500	17.061300	20.017500	48.846300	21.011800	22.920100	39.019200	52.872300	73.981200	30.214700	96.815800	81.893300	31.237000	91.763600	52.289300	37.366800	33.606300	24.449300	15.606900	3.016550	3.869720	1.975120	1.089860	0.282590	0.261909	0.676301	0.432901	0.926221	1.140980	1.092370	0.755102	1.521140	5.424030	33.573400	42.285400	125.822000	213.639000	322.598000	291.634000	127.988000	104.269000	165.356000	178.213000	289.274000	148.831000	38.782600	69.873100	189.127000	87.155200	49.240300	35.343900	24.810600	31.283600	48.405200	18.896700	11.636400	6.823740	18.792700	50.744100	24.346600	9.333700	22.263300	6.590060	17.949800	31.357500	10.412100	12.141300	31.358000	46.125700	28.492700	57.134300	80.321800	41.458100	252.308000	196.020000	228.046000	192.589000	214.457000	20.682500	10.889100	9.007060	13.969800	15.960100	4.471200	1.835000	0.337602	0.904474	0.560680	0.380395	1.332400	0.481363	0.692179	0.660098	0.565716	3.263430	35.681000	33.976500	62.318400	32.341100	43.738400	79.543900	32.075800	8.406740	12.199700	7.297220	14.678100	8.104300	7.817480	6.099040	13.457100	13.085900	12.719000	10.474200	5.973330	8.152320	3.522580	0.740457	2.330740	6.492640	2.580990	8.603650	6.767210	3.577740	3.524390	3.506390	7.793620	11.106200	28.385900	31.301400	10.776700	6.185090	10.264300	11.499900	3.779110	2.652730	3.488200	3.349220	4.225400	8.127210	5.887050	7.211270	5.589560	2.034930	0.359214	0.219587	0.288085	0.479314	0.524649	0.588008	0.691769	0.390630	1.022550	1.790250	1.278220	2.292120	1.956590	0.843812	1.018610	0.614294	0.323746	0.272213	1.417100	1.666510	1.718540	1.895610	7.864220	5.501170	2.084490	0.989787	1.151550	0.437703	1.290720	2.273900	2.553380	4.664170	5.072930	12.876100
3.622710	6.540550	12.982000	5.824980	5.930280	59.884800	30.172900	29.886500	61.537400	27.121500	85.598800	26.443900	22.211100	35.157400	62.225400	89.781100	71.886400	59.853700	79.338800	73.010700	85.907900	24.200100	53.896200	92.769800	48.612900	122.762000	108.145000	34.100000	31.882700	16.548500	5.560320	13.062000	8.737460	7.439300	5.725750	7.364270	10.843500	23.892600	64.486300	84.182800	127.783000	39.027400	27.210700	23.594500	20.608700	23.466900	71.621000	21.323300	49.034700	84.303200	89.034900	103.647000	73.141200	143.883000	138.361000	60.180900	63.429200	185.012000	24.567700	63.586700	34.855000	7.486650	4.903140	3.124270	2.494340	0.857781	0.407566	0.211319	0.223927	0.143608	0.242445	0.409116	2.322840	4.772870	2.884160	17.394100	13.162400	17.883100	21.985100	63.273000	110.232000	192.470000	307.222000	170.218000	134.886000	157.777000	247.757000	120.177000	289.565000	51.902600	56.063000	117.908000	119.175000	36.817100	72.776100	38.682800	24.887000	10.525000	16.575800	10.083600	9.829750	18.747000	26.955000	45.614700	69.727500	23.142500	13.281300	18.538700	5.279120	11.219900	17.704200	38.862900	14.920400	50.452800	71.536900	59.034400	161.318000	332.284000	177.403000	244.660000	221.949000	28.389700	12.679400	18.584900	14.445700	15.496500	10.064600	7.970080	4.261470	2.394520	1.153270	0.576665	0.546848	0.982932	0.393788	1.113610	1.346780	2.620530	13.100000	18.336700	36.131300	36.400800	20.627800	19.431400	45.432500	21.148200	12.969600	18.964900	12.046600	5.785290	9.459230	8.785440	9.664700	24.855900	57.225500	18.134200	9.777550	7.173730	2.957990	1.689090	6.190590	5.756170	7.772900	10.816500	9.602080	3.247850	1.158540	8.145980	17.909900	26.985400	37.845000	23.003900	26.138200	11.741800	11.514500	8.208920	3.221190	3.058680	4.369800	2.281620	4.989420	3.512780	11.532700	6.001640	3.884970	0.791587	0.646886	0.795906	0.616153	0.239728	0.230301	0.611090	1.411960	0.653967	5.551240	2.744090	1.611200	5.210740	7.951180	1.130390	0.708510	1.158430	0.340137	0.135317	0.258829	0.871182	2.703530	2.073730	1.318430	1.819490	1.285880	1.056370	0.500952	0.690035	0.903667	2.341720	4.368710	6.303860	5.749480	2.209400
7.164260	5.989210	5.156940	6.620980	4.463340	9.674950	16.025900	11.556000	41.721400	59.979900	37.437400	41.564400	66.010600	49.205500	131.987000	105.005000	114.842000	82.603300	116.711000	84.308700	27.448700	24.118100	6.984710	44.214800	45.132300	70.375600	68.652500	76.335600	23.593900	6.864730	6.199030	8.320680	8.867820	5.584690	6.413880	14.047900	12.519800	15.075500	22.828300	65.009400	41.890300	26.548000	5.407760	12.116700	7.545690	14.630600	50.391200	145.258000	81.868500	65.600600	142.432000	167.469000	220.044000	737.632000	258.895000	266.401000	275.055000	73.901900	100.230000	58.620100	28.951900	6.609250	15.528700	6.270000	5.810320	1.344540	0.548537	0.130545	0.300972	0.893795	0.348879	0.418834	1.096340	2.514740	0.964588	21.930000	25.341800	79.300200	72.971800	70.542600	74.059000	197.539000	167.905000	164.499000	253.717000	54.279500	176.392000	170.895000	125.798000	50.662600	205.770000	120.298000	134.856000	97.306700	108.863000	67.441400	27.779400	14.772900	22.503300	7.947160	10.005700	17.654000	73.619100	50.900200	34.313900	37.181100	14.122100	4.259700	5.227500	15.621700	39.644700	34.537100	21.810200	17.554700	49.848500	33.747400	227.625000	380.267000	148.454000	282.791000	275.020000	101.072000	64.527100	11.684300	21.499800	30.487900	11.867900	4.379690	2.981570	0.581972	1.163220	2.926030	4.805730	0.516937	0.373892	2.149980	1.626060	3.246350	23.256400	12.408500	24.515800	27.620300	27.286200	26.448600	53.709500	14.908400	5.794110	16.122600	6.051180	14.594700	33.748800	19.871300	19.838600	96.082500	170.192000	44.837600	14.610900	14.758300	12.914600	11.740000	7.007030	15.570200	10.581600	13.008100	20.977400	5.312540	2.823260	15.208900	29.701600	63.522000	51.068700	21.140400	26.644300	14.508000	2.200090	1.798860	1.480310	1.017580	0.775331	2.486270	3.788020	3.167880	4.376410	4.171490	4.721020	1.012290	0.263509	0.360272	0.443799	0.479223	0.897453	0.424235	0.460366	0.513247	0.652262	1.562280	2.029310	4.427400	6.409420	1.981230	0.839219	1.458140	0.710277	0.260778	1.380820	1.979010	1.265340	2.555130	1.233100	1.211300	2.227590	1.152610	0.720413	0.652138	1.138810	0.700071	2.370560	2.350930	2.242080	4.814470
7.466220	16.909600	34.068100	22.315800	46.381600	9.950570	10.309400	26.340200	24.083900	37.865800	27.481300	62.352900	61.047700	225.128000	229.275000	101.420000	176.547000	101.120000	157.083000	34.011800	30.897000	28.571100	12.853900	13.620600	60.106600	32.024800	42.051200	53.385600	18.507600	8.396030	2.641320	1.813630	4.958590	4.815390	4.333470	4.262650	8.963990	12.272200	65.616800	24.202000	11.244400	20.170800	8.142230	7.123690	3.751010	19.155500	82.041400	40.496100	55.706900	84.557400	303.500000	510.091000	966.094000	777.162000	308.712000	288.700000	383.281000	321.775000	82.711000	100.851000	137.043000	78.508900	32.357900	19.124400	17.164300	5.016990	1.269730	0.381961	0.426386	0.305401	0.091438	0.188440	0.909545	2.646570	11.067600	21.497500	20.103100	68.498500	97.536300	108.657000	132.906000	144.766000	207.547000	129.844000	206.086000	64.346800	233.270000	173.258000	149.340000	162.233000	94.748200	100.658000	108.317000	482.620000	726.671000	181.178000	449.343000	34.566500	29.041300	71.302000	88.379100	51.048700	39.912700	85.238300	57.523000	39.058200	30.823100	10.538700	2.293520	4.917440	31.648100	20.758300	24.117300	35.940600	46.194800	76.176100	76.443600	281.563000	284.783000	276.035000	514.251000	80.533000	116.637000	25.091000	42.829200	10.850000	1.566760	5.578880	2.124920	2.695110	2.154240	1.914400	2.412380	4.058750	1.504530	2.213840	4.984310	3.076100	4.874360	6.496430	15.804400	33.831600	21.064500	19.752200	5.926770	9.718040	4.156550	7.621290	9.234350	20.392700	17.068000	11.053300	20.272100	115.652000	315.440000	60.644500	16.839100	25.488200	25.946900	35.441500	47.138500	23.445100	27.295400	13.774900	25.509900	16.994200	7.181030	26.663000	46.467600	20.596800	20.729700	11.841400	18.448500	9.375270	2.020280	1.074600	0.470820	0.439147	0.451973	0.749860	3.376570	8.096200	7.112350	6.701260	0.725905	0.381920	0.217469	0.591937	1.103600	0.764760	0.861767	0.600417	0.298540	0.611069	0.703716	1.003550	4.359800	3.565860	6.455250	1.787840	3.419620	1.492630	0.694255	0.432620	0.628832	0.350337	1.768850	0.904673	0.649038	1.486490	2.783860	1.109070	1.315860	0.425024	1.419080	0.575004	0.977718	0.936535	2.164360	4.268760
9.494060	17.673300	19.445600	47.734300	68.490500	19.966200	9.797000	5.644920	5.981180	29.606300	24.873300	57.032800	138.033000	181.809000	138.758000	132.530000	107.018000	104.737000	57.173200	65.874100	29.146200	16.076700	8.175060	5.950120	43.816100	24.599000	31.304400	31.449800	12.499900	11.842500	2.206500	3.381450	5.599710	5.306970	2.629140	2.027660	4.918230	15.136800	13.139100	20.012500	15.003900	23.696300	20.498600	10.868700	8.741960	25.580800	18.680800	30.295600	72.577200	169.246000	239.735000	407.477000	335.720000	166.400000	167.763000	467.135000	243.582000	161.629000	254.626000	143.423000	53.175100	46.888600	17.488000	27.782800	11.883100	9.450840	9.323960	0.928326	0.848201	0.564801	0.207906	0.098181	0.818158	5.588600	9.369930	6.550860	35.768400	46.817000	75.386200	82.423700	49.129900	42.887600	46.017400	85.198100	23.039900	39.256700	42.240100	67.336200	61.587200	193.406000	360.403000	125.521000	151.217000	77.842500	148.533000	127.394000	75.275400	120.604000	53.616400	82.379600	49.018000	66.673300	15.244100	11.481200	14.193100	9.650470	18.299500	9.124500	22.029200	18.534400	45.439000	21.277900	29.792200	56.003300	59.748000	39.650300	114.752000	106.888000	132.081000	119.535000	323.890000	223.725000	95.576400	99.268700	35.855300	8.437940	3.313750	6.827330	10.193100	19.882600	6.666320	15.660800	3.879150	9.719400	5.924330	4.375620	8.314110	11.448800	8.970450	9.707120	8.556570	19.900700	30.920600	11.821500	11.096000	4.648850	5.413770	7.937350	10.157100	36.813700	43.332100	67.063700	34.013200	104.687000	104.304000	55.096200	69.494300	179.984000	71.825100	59.137000	48.876300	28.080600	42.911200	22.250000	24.676400	21.550400	12.548500	15.447700	33.546300	25.786300	43.983600	27.788800	16.088300	12.838600	1.640520	2.042260	0.585199	1.629660	0.363072	1.411160	1.439590	8.338710	10.005500	1.088040	0.606826	0.240823	0.357342	0.740714	0.335594	0.686567	0.773650	1.488480	1.027450	0.794751	0.721625	0.851398	1.207550	1.579460	4.904290	1.462700	1.153140	0.972112	0.678105	0.290682	0.614640	0.568099	0.614776	0.433550	0.177343	0.335565	0.360544	0.986177	1.051130	0.430973	0.212302	0.553145	0.603785	1.129300	1.613390	1.661050
8.134900	6.803420	15.920500	51.574200	36.320500	8.649970	3.540670	4.048910	12.514800	9.824370	30.874200	75.856100	202.898000	475.665000	248.005000	47.181000	34.867800	24.771700	14.524000	12.329100	17.020700	6.160700	2.625370	2.058070	12.501600	50.701300	23.077100	33.708800	19.395000	12.721600	5.870850	6.960190	9.301810	8.285220	5.486340	3.236540	4.457700	4.803460	17.546100	18.367200	22.117600	37.214200	11.682100	19.113300	40.318500	45.944100	51.933900	82.807300	88.960600	263.849000	142.589000	128.155000	191.958000	233.827000	240.148000	93.056900	203.072000	311.410000	136.865000	58.270100	71.616700	40.862000	36.985300	20.224200	7.095310	9.035100	12.361500	2.455670	1.125630	0.355266	0.249835	0.149155	1.224690	4.361160	11.076600	22.120200	15.994500	24.041200	25.840400	62.458700	47.514700	19.451200	13.038300	14.724800	7.226410	14.578500	17.154500	15.840200	28.741500	47.764300	154.530000	41.872300	52.423800	62.543000	186.884000	132.891000	51.025000	114.091000	33.815900	52.244300	17.597300	17.669600	6.001800	10.634200	7.750930	9.773340	9.678570	43.696800	110.886000	48.602700	19.709600	20.816700	12.543900	20.729000	28.304200	24.714100	100.281000	203.325000	234.489000	174.266000	209.250000	290.833000	193.402000	124.086000	24.073200	13.811600	4.829840	4.321180	14.134200	12.254900	12.332400	6.027460	13.619000	9.230630	12.965300	6.013070	6.329420	23.984200	9.121790	6.967880	15.758100	50.708000	39.670800	19.057600	23.922300	18.949800	20.133200	12.660900	5.967210	21.032700	71.205000	55.476100	84.097000	169.462000	213.603000	309.886000	98.814600	108.387000	166.501000	110.443000	68.111100	34.300200	38.202500	21.172600	45.846600	19.391400	37.788200	21.826900	30.053900	9.058200	76.272100	24.299200	27.035600	8.723980	2.562180	2.079200	0.509919	0.671562	0.456613	1.552240	1.979810	1.069460	1.587280	1.272210	0.322279	0.474509	0.186654	0.308426	0.481071	1.673710	2.822730	0.666067	2.637200	0.529882	0.566165	0.242686	0.657853	2.399760	5.399320	1.673290	0.952511	0.376239	0.540031	0.618546	0.553341	0.341677	0.529404	1.268140	0.415454	0.260690	0.389182	0.411943	0.218779	0.378999	0.161645	0.285710	0.360009	0.743501	0.810299	0.873831
5.991880	7.567640	16.176700	14.127400	43.285300	9.664650	4.704570	2.533380	8.709250	6.366770	7.317610	26.703900	115.473000	94.836200	105.855000	24.071600	16.589100	7.944190	10.376600	17.572200	9.564300	8.545520	4.664730	2.509230	22.497300	33.124400	24.255000	15.700000	12.041700	18.321800	11.698100	5.268440	4.031290	10.365500	11.803600	7.093930	5.853790	16.183900	10.998600	13.559600	22.494000	11.146400	12.668500	35.314800	53.404800	28.592900	54.020300	90.218300	29.838900	251.289000	56.629100	78.080400	70.031200	72.134600	137.050000	108.200000	45.648400	74.622200	29.602300	28.611700	24.785400	67.740100	21.448800	11.926300	5.770560	10.820600	3.792300	4.001220	1.897620	0.400379	0.674040	0.560646	1.016200	8.572600	9.295830	16.764100	15.622200	17.334100	13.361200	17.951600	12.325300	10.479400	6.272280	5.004440	3.604200	6.486300	15.235100	14.288200	12.505300	24.886600	20.208000	31.271100	17.011900	19.983900	10.281900	69.034000	63.801000	23.164700	16.367700	16.618800	7.708900	15.633400	5.915580	3.927150	4.574860	6.632720	14.373300	45.477900	33.332200	21.310800	11.527100	18.857500	12.381400	26.755300	9.921000	13.673700	80.461200	106.198000	304.457000	200.297000	153.677000	181.642000	147.637000	41.443800	11.985200	2.459360	2.172340	3.874930	3.607570	2.913290	3.994930	11.893000	10.144100	10.856500	18.579200	31.956600	43.143200	33.793700	32.024900	27.586100	21.342900	28.722700	53.352400	67.266600	41.455400	60.015500	53.330800	13.262500	37.471100	41.429000	45.380500	46.848000	81.249900	216.648000	246.462000	227.390000	156.113000	81.692600	156.876000	150.136000	16.698600	13.113300	26.447200	28.148100	19.001300	28.183200	44.446500	24.792800	13.493300	23.856400	12.523300	18.506300	19.757000	8.360160	1.727580	3.789570	0.981460	1.661940	0.965683	1.088490	1.026980	0.928440	2.234510	1.841780	0.369323	0.159855	0.209516	0.330841	0.275368	0.577980	1.060740	0.472868	0.386753	0.423690	0.287349	0.318155	0.301439	0.852831	0.615393	2.887080	0.919746	0.464836	0.152362	0.197880	0.623643	0.314114	0.513445	0.917235	0.489888	0.693655	0.173582	0.188627	0.113453	0.251066	0.168270	0.058720	0.057606	0.086897	0.943917	1.154510
